Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
143	Spectrogram 1	1	16480.0	16483.0	0	15000	Plain Chachalaca	placha	0.2068	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_085400.WAV	25.0
144	Spectrogram 1	1	16481.0	16484.0	0	15000	Plain Chachalaca	placha	0.1151	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_085400.WAV	26.0
145	Spectrogram 1	1	16631.0	16634.0	0	15000	Plain Chachalaca	placha	0.1156	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_090600.WAV	56.0
146	Spectrogram 1	1	16632.0	16635.0	0	15000	Plain Chachalaca	placha	0.1381	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_090600.WAV	57.0
147	Spectrogram 1	1	18555.0	18558.0	0	15000	Spot-breasted Wren	spbwre1	0.4753	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	0.0
148	Spectrogram 1	1	18559.0	18562.0	0	15000	Spot-breasted Wren	spbwre1	0.7097	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	4.0
149	Spectrogram 1	1	18560.0	18563.0	0	15000	Spot-breasted Wren	spbwre1	0.3565	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	5.0
150	Spectrogram 1	1	18561.0	18564.0	0	15000	Spot-breasted Wren	spbwre1	0.4406	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	6.0
151	Spectrogram 1	1	18566.0	18569.0	0	15000	Spot-breasted Wren	spbwre1	0.3278	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	11.0
152	Spectrogram 1	1	18567.0	18570.0	0	15000	Spot-breasted Wren	spbwre1	0.6558	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	12.0
153	Spectrogram 1	1	18568.0	18571.0	0	15000	Spot-breasted Wren	spbwre1	0.4680	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	13.0
154	Spectrogram 1	1	18573.0	18576.0	0	15000	Spot-breasted Wren	spbwre1	0.1136	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	18.0
155	Spectrogram 1	1	18574.0	18577.0	0	15000	Spot-breasted Wren	spbwre1	0.2897	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	19.0
156	Spectrogram 1	1	18575.0	18578.0	0	15000	Spot-breasted Wren	spbwre1	0.2503	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	20.0
157	Spectrogram 1	1	18576.0	18579.0	0	15000	Spot-breasted Wren	spbwre1	0.4942	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	21.0
158	Spectrogram 1	1	18583.0	18586.0	0	15000	Spot-breasted Wren	spbwre1	0.4991	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	28.0
159	Spectrogram 1	1	18589.0	18592.0	0	15000	Spot-breasted Wren	spbwre1	0.4835	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	34.0
160	Spectrogram 1	1	18590.0	18593.0	0	15000	Spot-breasted Wren	spbwre1	0.2115	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	35.0
161	Spectrogram 1	1	18591.0	18594.0	0	15000	Spot-breasted Wren	spbwre1	0.4059	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	36.0
162	Spectrogram 1	1	18597.0	18600.0	0	15000	Spot-breasted Wren	spbwre1	0.3812	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	42.0
163	Spectrogram 1	1	18598.0	18601.0	0	15000	Spot-breasted Wren	spbwre1	0.4207	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	43.0
164	Spectrogram 1	1	18605.0	18608.0	0	15000	Spot-breasted Wren	spbwre1	0.2529	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	50.0
165	Spectrogram 1	1	18606.0	18609.0	0	15000	Spot-breasted Wren	spbwre1	0.3966	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	51.0
166	Spectrogram 1	1	18607.0	18610.0	0	15000	Spot-breasted Wren	spbwre1	0.1340	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	52.0
167	Spectrogram 1	1	18612.0	18615.0	0	15000	Spot-breasted Wren	spbwre1	0.2209	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_122400.WAV	57.0
168	Spectrogram 1	1	18803.0	18806.0	0	15000	Spot-breasted Wren	spbwre1	0.2244	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_124800.WAV	8.0
169	Spectrogram 1	1	18844.0	18847.0	0	15000	Spot-breasted Wren	spbwre1	0.1463	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_124800.WAV	49.0
170	Spectrogram 1	1	18845.0	18848.0	0	15000	Spot-breasted Wren	spbwre1	0.1691	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_124800.WAV	50.0
171	Spectrogram 1	1	18846.0	18849.0	0	15000	Spot-breasted Wren	spbwre1	0.1525	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_124800.WAV	51.0
172	Spectrogram 1	1	19198.0	19201.0	0	15000	Spot-breasted Wren	spbwre1	0.4532	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	43.0
173	Spectrogram 1	1	19199.0	19202.0	0	15000	Spot-breasted Wren	spbwre1	0.1892	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	44.0
174	Spectrogram 1	1	19200.0	19203.0	0	15000	Spot-breasted Wren	spbwre1	0.1939	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	45.0
175	Spectrogram 1	1	19201.0	19204.0	0	15000	Spot-breasted Wren	spbwre1	0.4460	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	46.0
176	Spectrogram 1	1	19202.0	19205.0	0	15000	Spot-breasted Wren	spbwre1	0.6099	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	47.0
177	Spectrogram 1	1	19203.0	19206.0	0	15000	Spot-breasted Wren	spbwre1	0.7177	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	48.0
178	Spectrogram 1	1	19204.0	19207.0	0	15000	Spot-breasted Wren	spbwre1	0.2592	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	49.0
179	Spectrogram 1	1	19205.0	19208.0	0	15000	Spot-breasted Wren	spbwre1	0.1797	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	50.0
180	Spectrogram 1	1	19208.0	19211.0	0	15000	Spot-breasted Wren	spbwre1	0.1632	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	53.0
181	Spectrogram 1	1	19209.0	19212.0	0	15000	Spot-breasted Wren	spbwre1	0.3121	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	54.0
182	Spectrogram 1	1	19210.0	19213.0	0	15000	Spot-breasted Wren	spbwre1	0.2888	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_132400.WAV	55.0
183	Spectrogram 1	1	19818.0	19821.0	0	15000	Spot-breasted Wren	spbwre1	0.4226	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	3.0
184	Spectrogram 1	1	19819.0	19822.0	0	15000	Spot-breasted Wren	spbwre1	0.6898	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	4.0
185	Spectrogram 1	1	19820.0	19823.0	0	15000	Spot-breasted Wren	spbwre1	0.3938	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	5.0
186	Spectrogram 1	1	19821.0	19824.0	0	15000	Spot-breasted Wren	spbwre1	0.1919	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	6.0
187	Spectrogram 1	1	19822.0	19825.0	0	15000	Spot-breasted Wren	spbwre1	0.4567	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	7.0
188	Spectrogram 1	1	19823.0	19826.0	0	15000	Spot-breasted Wren	spbwre1	0.7661	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	8.0
189	Spectrogram 1	1	19830.0	19833.0	0	15000	Spot-breasted Wren	spbwre1	0.4171	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	15.0
190	Spectrogram 1	1	19831.0	19834.0	0	15000	Spot-breasted Wren	spbwre1	0.6852	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	16.0
191	Spectrogram 1	1	19832.0	19835.0	0	15000	Spot-breasted Wren	spbwre1	0.3907	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	17.0
192	Spectrogram 1	1	19843.0	19846.0	0	15000	Spot-breasted Wren	spbwre1	0.7530	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	28.0
193	Spectrogram 1	1	19844.0	19847.0	0	15000	Spot-breasted Wren	spbwre1	0.6014	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	29.0
194	Spectrogram 1	1	19845.0	19848.0	0	15000	Spot-breasted Wren	spbwre1	0.1992	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	30.0
195	Spectrogram 1	1	19857.0	19860.0	0	15000	Spot-breasted Wren	spbwre1	0.3476	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	42.0
196	Spectrogram 1	1	19858.0	19861.0	0	15000	Spot-breasted Wren	spbwre1	0.3704	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	43.0
197	Spectrogram 1	1	19859.0	19862.0	0	15000	Spot-breasted Wren	spbwre1	0.6380	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	44.0
198	Spectrogram 1	1	19866.0	19869.0	0	15000	Spot-breasted Wren	spbwre1	0.5015	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	51.0
199	Spectrogram 1	1	19867.0	19870.0	0	15000	Spot-breasted Wren	spbwre1	0.8308	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	52.0
200	Spectrogram 1	1	19868.0	19871.0	0	15000	Spot-breasted Wren	spbwre1	0.8725	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_143000.WAV	53.0
201	Spectrogram 1	1	20212.0	20215.0	0	15000	Brown Jay	brnjay	0.1692	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	37.0
202	Spectrogram 1	1	20213.0	20216.0	0	15000	Brown Jay	brnjay	0.2924	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	38.0
203	Spectrogram 1	1	20214.0	20217.0	0	15000	Brown Jay	brnjay	0.1880	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	39.0
204	Spectrogram 1	1	20215.0	20218.0	0	15000	Brown Jay	brnjay	0.5387	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	40.0
205	Spectrogram 1	1	20216.0	20219.0	0	15000	Brown Jay	brnjay	0.2602	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	41.0
206	Spectrogram 1	1	20217.0	20220.0	0	15000	Brown Jay	brnjay	0.2442	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	42.0
207	Spectrogram 1	1	20218.0	20221.0	0	15000	Brown Jay	brnjay	0.2273	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	43.0
208	Spectrogram 1	1	20221.0	20224.0	0	15000	Brown Jay	brnjay	0.1383	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	46.0
209	Spectrogram 1	1	20223.0	20226.0	0	15000	Brown Jay	brnjay	0.3334	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	48.0
210	Spectrogram 1	1	20224.0	20227.0	0	15000	Brown Jay	brnjay	0.1572	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	49.0
211	Spectrogram 1	1	20225.0	20228.0	0	15000	Brown Jay	brnjay	0.1974	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	50.0
212	Spectrogram 1	1	20226.0	20229.0	0	15000	Brown Jay	brnjay	0.3406	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	51.0
213	Spectrogram 1	1	20227.0	20230.0	0	15000	Brown Jay	brnjay	0.1699	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	52.0
214	Spectrogram 1	1	20230.0	20233.0	0	15000	Brown Jay	brnjay	0.2235	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	55.0
215	Spectrogram 1	1	20231.0	20234.0	0	15000	Brown Jay	brnjay	0.1201	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_150600.WAV	56.0
216	Spectrogram 1	1	21026.0	21029.0	0	15000	Blue-capped Motmot	bucmot1	0.2118	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_163000.WAV	11.0
217	Spectrogram 1	1	21032.0	21035.0	0	15000	Blue-capped Motmot	bucmot1	0.1237	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_163000.WAV	17.0
218	Spectrogram 1	1	22102.0	22105.0	0	15000	Spot-breasted Wren	spbwre1	0.1088	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_181800.WAV	7.0
219	Spectrogram 1	1	22103.0	22106.0	0	15000	Spot-breasted Wren	spbwre1	0.1111	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_181800.WAV	8.0
220	Spectrogram 1	1	22131.0	22134.0	0	15000	Spot-breasted Wren	spbwre1	0.1227	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_181800.WAV	36.0
221	Spectrogram 1	1	22142.0	22145.0	0	15000	Spot-breasted Wren	spbwre1	0.1600	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250615_181800.WAV	47.0
222	Spectrogram 1	1	23856.0	23859.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1097	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	21.0
223	Spectrogram 1	1	23857.0	23860.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1555	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	22.0
224	Spectrogram 1	1	23865.0	23868.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1251	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	30.0
225	Spectrogram 1	1	23870.0	23873.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1784	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	35.0
226	Spectrogram 1	1	23874.0	23877.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1798	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	39.0
227	Spectrogram 1	1	23878.0	23881.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1328	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	43.0
228	Spectrogram 1	1	23879.0	23882.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1313	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	44.0
229	Spectrogram 1	1	23884.0	23887.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1652	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	49.0
230	Spectrogram 1	1	23885.0	23888.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1277	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	50.0
231	Spectrogram 1	1	23888.0	23891.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1458	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	53.0
232	Spectrogram 1	1	23889.0	23892.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1582	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_061200.WAV	54.0
233	Spectrogram 1	1	25237.0	25240.0	0	15000	Cordilleran Flycatcher	corfly	0.5322	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_083000.WAV	22.0
234	Spectrogram 1	1	25251.0	25254.0	0	15000	Cordilleran Flycatcher	corfly	0.1717	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_083000.WAV	36.0
235	Spectrogram 1	1	25265.0	25268.0	0	15000	Cordilleran Flycatcher	corfly	0.2351	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_083000.WAV	50.0
236	Spectrogram 1	1	25266.0	25269.0	0	15000	Cordilleran Flycatcher	corfly	0.1992	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_083000.WAV	51.0
237	Spectrogram 1	1	25397.0	25400.0	0	15000	Brown Jay	brnjay	0.1120	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_084800.WAV	2.0
238	Spectrogram 1	1	25398.0	25401.0	0	15000	Brown Jay	brnjay	0.2981	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_084800.WAV	3.0
239	Spectrogram 1	1	25399.0	25402.0	0	15000	Brown Jay	brnjay	0.2558	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_084800.WAV	4.0
240	Spectrogram 1	1	25529.0	25532.0	0	15000	Brown Jay	brnjay	0.1067	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_090000.WAV	14.0
241	Spectrogram 1	1	25546.0	25549.0	0	15000	Brown Jay	brnjay	0.1519	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_090000.WAV	31.0
242	Spectrogram 1	1	26896.0	26899.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1073	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_111800.WAV	1.0
243	Spectrogram 1	1	27735.0	27738.0	0	15000	Brown Jay	brnjay	0.7399	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	0.0
244	Spectrogram 1	1	27736.0	27739.0	0	15000	Brown Jay	brnjay	0.6477	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	1.0
245	Spectrogram 1	1	27737.0	27740.0	0	15000	Brown Jay	brnjay	0.7000	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	2.0
246	Spectrogram 1	1	27738.0	27741.0	0	15000	Brown Jay	brnjay	0.8039	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	3.0
247	Spectrogram 1	1	27739.0	27742.0	0	15000	Brown Jay	brnjay	0.5608	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	4.0
248	Spectrogram 1	1	27740.0	27743.0	0	15000	Brown Jay	brnjay	0.8329	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	5.0
249	Spectrogram 1	1	27741.0	27744.0	0	15000	Brown Jay	brnjay	0.4083	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	6.0
250	Spectrogram 1	1	27742.0	27745.0	0	15000	Brown Jay	brnjay	0.5822	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	7.0
251	Spectrogram 1	1	27744.0	27747.0	0	15000	Brown Jay	brnjay	0.1240	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	9.0
252	Spectrogram 1	1	27745.0	27748.0	0	15000	Brown Jay	brnjay	0.1808	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	10.0
253	Spectrogram 1	1	27746.0	27749.0	0	15000	Brown Jay	brnjay	0.3875	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	11.0
254	Spectrogram 1	1	27747.0	27750.0	0	15000	Brown Jay	brnjay	0.5917	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	12.0
255	Spectrogram 1	1	27748.0	27751.0	0	15000	Brown Jay	brnjay	0.5764	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	13.0
256	Spectrogram 1	1	27749.0	27752.0	0	15000	Brown Jay	brnjay	0.3453	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	14.0
257	Spectrogram 1	1	27750.0	27753.0	0	15000	Brown Jay	brnjay	0.4609	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	15.0
258	Spectrogram 1	1	27751.0	27754.0	0	15000	Brown Jay	brnjay	0.8204	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	16.0
259	Spectrogram 1	1	27752.0	27755.0	0	15000	Brown Jay	brnjay	0.1932	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	17.0
260	Spectrogram 1	1	27753.0	27756.0	0	15000	Brown Jay	brnjay	0.8297	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	18.0
261	Spectrogram 1	1	27754.0	27757.0	0	15000	Brown Jay	brnjay	0.1233	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	19.0
262	Spectrogram 1	1	27758.0	27761.0	0	15000	Brown Jay	brnjay	0.1078	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	23.0
263	Spectrogram 1	1	27759.0	27762.0	0	15000	Brown Jay	brnjay	0.1000	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	24.0
264	Spectrogram 1	1	27760.0	27763.0	0	15000	Brown Jay	brnjay	0.5247	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	25.0
265	Spectrogram 1	1	27761.0	27764.0	0	15000	Brown Jay	brnjay	0.3354	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	26.0
266	Spectrogram 1	1	27762.0	27765.0	0	15000	Brown Jay	brnjay	0.4162	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	27.0
267	Spectrogram 1	1	27765.0	27768.0	0	15000	Brown Jay	brnjay	0.2380	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	30.0
268	Spectrogram 1	1	27766.0	27769.0	0	15000	Brown Jay	brnjay	0.1125	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	31.0
269	Spectrogram 1	1	27767.0	27770.0	0	15000	Brown Jay	brnjay	0.2335	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	32.0
270	Spectrogram 1	1	27768.0	27771.0	0	15000	Brown Jay	brnjay	0.1971	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	33.0
271	Spectrogram 1	1	27769.0	27772.0	0	15000	Brown Jay	brnjay	0.6139	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	34.0
272	Spectrogram 1	1	27772.0	27775.0	0	15000	Brown Jay	brnjay	0.1509	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	37.0
273	Spectrogram 1	1	27773.0	27776.0	0	15000	Brown Jay	brnjay	0.4560	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	38.0
274	Spectrogram 1	1	27774.0	27777.0	0	15000	Brown Jay	brnjay	0.5145	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	39.0
275	Spectrogram 1	1	27775.0	27778.0	0	15000	Brown Jay	brnjay	0.2505	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	40.0
276	Spectrogram 1	1	27776.0	27779.0	0	15000	Brown Jay	brnjay	0.1951	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	41.0
277	Spectrogram 1	1	27777.0	27780.0	0	15000	Brown Jay	brnjay	0.1230	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	42.0
278	Spectrogram 1	1	27783.0	27786.0	0	15000	Brown Jay	brnjay	0.2315	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	48.0
279	Spectrogram 1	1	27784.0	27787.0	0	15000	Brown Jay	brnjay	0.1392	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	49.0
280	Spectrogram 1	1	27785.0	27788.0	0	15000	Brown Jay	brnjay	0.1727	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	50.0
281	Spectrogram 1	1	27792.0	27795.0	0	15000	Brown Jay	brnjay	0.1864	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124200.WAV	57.0
282	Spectrogram 1	1	27795.0	27798.0	0	15000	Brown Jay	brnjay	0.7700	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	0.0
283	Spectrogram 1	1	27796.0	27799.0	0	15000	Brown Jay	brnjay	0.8718	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	1.0
284	Spectrogram 1	1	27797.0	27800.0	0	15000	Brown Jay	brnjay	0.6102	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	2.0
285	Spectrogram 1	1	27798.0	27801.0	0	15000	Brown Jay	brnjay	0.8188	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	3.0
286	Spectrogram 1	1	27799.0	27802.0	0	15000	Brown Jay	brnjay	0.8950	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	4.0
287	Spectrogram 1	1	27800.0	27803.0	0	15000	Brown Jay	brnjay	0.6149	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	5.0
288	Spectrogram 1	1	27801.0	27804.0	0	15000	Brown Jay	brnjay	0.7834	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	6.0
289	Spectrogram 1	1	27802.0	27805.0	0	15000	Brown Jay	brnjay	0.9070	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	7.0
290	Spectrogram 1	1	27803.0	27806.0	0	15000	Brown Jay	brnjay	0.8661	D:\recs9_27_06_2025\CAMP3\245AAA0563FA5561_20250616_124800.WAV	8.0
