Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
149	Spectrogram 1	1	23764.0	23767.0	0	15000	Cordilleran Flycatcher	corfly	0.1806	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	6.0
150	Spectrogram 1	1	23769.0	23772.0	0	15000	Cordilleran Flycatcher	corfly	0.6545	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	11.0
151	Spectrogram 1	1	23770.0	23773.0	0	15000	Cordilleran Flycatcher	corfly	0.3380	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	12.0
152	Spectrogram 1	1	23775.0	23778.0	0	15000	Cordilleran Flycatcher	corfly	0.2259	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	17.0
153	Spectrogram 1	1	23790.0	23793.0	0	15000	Cordilleran Flycatcher	corfly	0.1840	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	32.0
154	Spectrogram 1	1	23791.0	23794.0	0	15000	Cordilleran Flycatcher	corfly	0.2313	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	33.0
155	Spectrogram 1	1	23793.0	23796.0	0	15000	Cordilleran Flycatcher	corfly	0.2202	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_063000.WAV	35.0
156	Spectrogram 1	1	25145.0	25148.0	0	15000	Brown Jay	brnjay	0.1888	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	7.0
157	Spectrogram 1	1	25146.0	25149.0	0	15000	Brown Jay	brnjay	0.1152	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	8.0
158	Spectrogram 1	1	25147.0	25150.0	0	15000	Brown Jay	brnjay	0.1407	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	9.0
159	Spectrogram 1	1	25156.0	25159.0	0	15000	Spot-breasted Wren	spbwre1	0.1595	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	18.0
160	Spectrogram 1	1	25157.0	25160.0	0	15000	Spot-breasted Wren	spbwre1	0.1759	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	19.0
161	Spectrogram 1	1	25161.0	25164.0	0	15000	Spot-breasted Wren	spbwre1	0.1055	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	23.0
162	Spectrogram 1	1	25162.0	25165.0	0	15000	Spot-breasted Wren	spbwre1	0.1318	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	24.0
163	Spectrogram 1	1	25164.0	25167.0	0	15000	Brown Jay	brnjay	0.4884	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	26.0
164	Spectrogram 1	1	25165.0	25168.0	0	15000	Brown Jay	brnjay	0.1395	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	27.0
165	Spectrogram 1	1	25166.0	25169.0	0	15000	Brown Jay	brnjay	0.5179	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	28.0
166	Spectrogram 1	1	25167.0	25170.0	0	15000	Brown Jay	brnjay	0.6021	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	29.0
167	Spectrogram 1	1	25168.0	25171.0	0	15000	Brown Jay	brnjay	0.7732	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	30.0
168	Spectrogram 1	1	25169.0	25172.0	0	15000	Brown Jay	brnjay	0.3769	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	31.0
169	Spectrogram 1	1	25170.0	25173.0	0	15000	Brown Jay	brnjay	0.1865	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	32.0
170	Spectrogram 1	1	25171.0	25174.0	0	15000	Brown Jay	brnjay	0.7736	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	33.0
171	Spectrogram 1	1	25172.0	25175.0	0	15000	Brown Jay	brnjay	0.2210	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	34.0
172	Spectrogram 1	1	25173.0	25176.0	0	15000	Brown Jay	brnjay	0.7842	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	35.0
173	Spectrogram 1	1	25174.0	25177.0	0	15000	Brown Jay	brnjay	0.7889	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	36.0
174	Spectrogram 1	1	25175.0	25178.0	0	15000	Brown Jay	brnjay	0.6507	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	37.0
175	Spectrogram 1	1	25176.0	25179.0	0	15000	Brown Jay	brnjay	0.4512	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	38.0
176	Spectrogram 1	1	25177.0	25180.0	0	15000	Brown Jay	brnjay	0.4197	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	39.0
177	Spectrogram 1	1	25178.0	25181.0	0	15000	Brown Jay	brnjay	0.7054	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	40.0
178	Spectrogram 1	1	25179.0	25182.0	0	15000	Brown Jay	brnjay	0.2793	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	41.0
179	Spectrogram 1	1	25180.0	25183.0	0	15000	Brown Jay	brnjay	0.1712	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	42.0
180	Spectrogram 1	1	25181.0	25184.0	0	15000	Brown Jay	brnjay	0.1621	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	43.0
181	Spectrogram 1	1	25184.0	25187.0	0	15000	Spot-breasted Wren	spbwre1	0.1143	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	46.0
182	Spectrogram 1	1	25190.0	25193.0	0	15000	Brown Jay	brnjay	0.5034	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	52.0
183	Spectrogram 1	1	25191.0	25194.0	0	15000	Brown Jay	brnjay	0.5577	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	53.0
184	Spectrogram 1	1	25192.0	25195.0	0	15000	Brown Jay	brnjay	0.3653	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	54.0
185	Spectrogram 1	1	25193.0	25196.0	0	15000	Brown Jay	brnjay	0.2157	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_084800.WAV	55.0
186	Spectrogram 1	1	25382.0	25385.0	0	15000	Spot-breasted Wren	spbwre1	0.1683	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	4.0
187	Spectrogram 1	1	25390.0	25393.0	0	15000	Spot-breasted Wren	spbwre1	0.1354	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	12.0
188	Spectrogram 1	1	25391.0	25394.0	0	15000	Spot-breasted Wren	spbwre1	0.1268	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	13.0
189	Spectrogram 1	1	25397.0	25400.0	0	15000	Spot-breasted Wren	spbwre1	0.2005	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	19.0
190	Spectrogram 1	1	25406.0	25409.0	0	15000	Spot-breasted Wren	spbwre1	0.1324	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	28.0
191	Spectrogram 1	1	25407.0	25410.0	0	15000	Spot-breasted Wren	spbwre1	0.1211	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	29.0
192	Spectrogram 1	1	25408.0	25411.0	0	15000	Spot-breasted Wren	spbwre1	0.1448	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	30.0
193	Spectrogram 1	1	25412.0	25415.0	0	15000	Spot-breasted Wren	spbwre1	0.1455	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	34.0
194	Spectrogram 1	1	25413.0	25416.0	0	15000	Spot-breasted Wren	spbwre1	0.1621	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	35.0
195	Spectrogram 1	1	25421.0	25424.0	0	15000	Spot-breasted Wren	spbwre1	0.2102	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_091200.WAV	43.0
196	Spectrogram 1	1	25522.0	25525.0	0	15000	Collared Forest-Falcon	coffal1	0.4837	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_092400.WAV	24.0
197	Spectrogram 1	1	25740.0	25743.0	0	15000	Brown Jay	brnjay	0.4547	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	2.0
198	Spectrogram 1	1	25741.0	25744.0	0	15000	Brown Jay	brnjay	0.4367	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	3.0
199	Spectrogram 1	1	25742.0	25745.0	0	15000	Brown Jay	brnjay	0.4679	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	4.0
200	Spectrogram 1	1	25743.0	25746.0	0	15000	Brown Jay	brnjay	0.2769	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	5.0
201	Spectrogram 1	1	25744.0	25747.0	0	15000	Brown Jay	brnjay	0.4305	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	6.0
202	Spectrogram 1	1	25745.0	25748.0	0	15000	Brown Jay	brnjay	0.2040	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	7.0
203	Spectrogram 1	1	25751.0	25754.0	0	15000	Brown Jay	brnjay	0.1919	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	13.0
204	Spectrogram 1	1	25756.0	25759.0	0	15000	Brown Jay	brnjay	0.1819	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	18.0
205	Spectrogram 1	1	25757.0	25760.0	0	15000	Brown Jay	brnjay	0.2191	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	19.0
206	Spectrogram 1	1	25759.0	25762.0	0	15000	Brown Jay	brnjay	0.1534	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	21.0
207	Spectrogram 1	1	25760.0	25763.0	0	15000	Brown Jay	brnjay	0.2184	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	22.0
208	Spectrogram 1	1	25761.0	25764.0	0	15000	Brown Jay	brnjay	0.5990	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	23.0
209	Spectrogram 1	1	25762.0	25765.0	0	15000	Brown Jay	brnjay	0.3814	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	24.0
210	Spectrogram 1	1	25765.0	25768.0	0	15000	Brown Jay	brnjay	0.1657	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	27.0
211	Spectrogram 1	1	25766.0	25769.0	0	15000	Brown Jay	brnjay	0.2832	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	28.0
212	Spectrogram 1	1	25767.0	25770.0	0	15000	Brown Jay	brnjay	0.3276	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	29.0
213	Spectrogram 1	1	25777.0	25780.0	0	15000	Brown Jay	brnjay	0.1770	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	39.0
214	Spectrogram 1	1	25778.0	25781.0	0	15000	Brown Jay	brnjay	0.3487	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	40.0
215	Spectrogram 1	1	25779.0	25782.0	0	15000	Brown Jay	brnjay	0.3383	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	41.0
216	Spectrogram 1	1	25780.0	25783.0	0	15000	Brown Jay	brnjay	0.4924	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	42.0
217	Spectrogram 1	1	25781.0	25784.0	0	15000	Brown Jay	brnjay	0.4605	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	43.0
218	Spectrogram 1	1	25782.0	25785.0	0	15000	Brown Jay	brnjay	0.5446	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	44.0
219	Spectrogram 1	1	25783.0	25786.0	0	15000	Brown Jay	brnjay	0.4894	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	45.0
220	Spectrogram 1	1	25786.0	25789.0	0	15000	Brown Jay	brnjay	0.1310	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	48.0
221	Spectrogram 1	1	25787.0	25790.0	0	15000	Brown Jay	brnjay	0.1405	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	49.0
222	Spectrogram 1	1	25795.0	25798.0	0	15000	Brown Jay	brnjay	0.3752	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_094800.WAV	57.0
223	Spectrogram 1	1	25918.0	25921.0	0	15000	Brown Jay	brnjay	0.3942	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_100600.WAV	0.0
224	Spectrogram 1	1	25927.0	25930.0	0	15000	Brown Jay	brnjay	0.1998	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_100600.WAV	9.0
225	Spectrogram 1	1	26513.0	26516.0	0	15000	Brown Jay	brnjay	0.1436	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_110000.WAV	55.0
226	Spectrogram 1	1	26514.0	26517.0	0	15000	Brown Jay	brnjay	0.1038	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_110000.WAV	56.0
227	Spectrogram 1	1	26515.0	26518.0	0	15000	Brown Jay	brnjay	0.1047	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_110000.WAV	57.0
228	Spectrogram 1	1	26599.0	26602.0	0	15000	Spot-breasted Wren	spbwre1	0.1002	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_111200.WAV	21.0
229	Spectrogram 1	1	26613.0	26616.0	0	15000	Spot-breasted Wren	spbwre1	0.1450	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_111200.WAV	35.0
230	Spectrogram 1	1	26878.0	26881.0	0	15000	Brown Jay	brnjay	0.2748	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	0.0
231	Spectrogram 1	1	26881.0	26884.0	0	15000	Brown Jay	brnjay	0.3328	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	3.0
232	Spectrogram 1	1	26882.0	26885.0	0	15000	Brown Jay	brnjay	0.3863	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	4.0
233	Spectrogram 1	1	26883.0	26886.0	0	15000	Brown Jay	brnjay	0.1681	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	5.0
234	Spectrogram 1	1	26884.0	26887.0	0	15000	Brown Jay	brnjay	0.1244	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	6.0
235	Spectrogram 1	1	26885.0	26888.0	0	15000	Brown Jay	brnjay	0.1745	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	7.0
236	Spectrogram 1	1	26891.0	26894.0	0	15000	Brown Jay	brnjay	0.1126	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	13.0
237	Spectrogram 1	1	26892.0	26895.0	0	15000	Brown Jay	brnjay	0.2654	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	14.0
238	Spectrogram 1	1	26894.0	26897.0	0	15000	Brown Jay	brnjay	0.1150	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	16.0
239	Spectrogram 1	1	26895.0	26898.0	0	15000	Brown Jay	brnjay	0.1060	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	17.0
240	Spectrogram 1	1	26903.0	26906.0	0	15000	Brown Jay	brnjay	0.2318	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_114200.WAV	25.0
241	Spectrogram 1	1	27168.0	27171.0	0	15000	Spot-breasted Wren	spbwre1	0.1097	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_120600.WAV	50.0
242	Spectrogram 1	1	27172.0	27175.0	0	15000	Spot-breasted Wren	spbwre1	0.1250	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_120600.WAV	54.0
243	Spectrogram 1	1	27173.0	27176.0	0	15000	Spot-breasted Wren	spbwre1	0.1040	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_120600.WAV	55.0
244	Spectrogram 1	1	27174.0	27177.0	0	15000	Spot-breasted Wren	spbwre1	0.1154	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_120600.WAV	56.0
245	Spectrogram 1	1	27361.0	27364.0	0	15000	Brown Jay	brnjay	0.1440	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_123000.WAV	3.0
246	Spectrogram 1	1	27362.0	27365.0	0	15000	Brown Jay	brnjay	0.1220	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_123000.WAV	4.0
247	Spectrogram 1	1	27364.0	27367.0	0	15000	Brown Jay	brnjay	0.3429	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_123000.WAV	6.0
248	Spectrogram 1	1	27366.0	27369.0	0	15000	Brown Jay	brnjay	0.1863	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_123000.WAV	8.0
249	Spectrogram 1	1	27369.0	27372.0	0	15000	Brown Jay	brnjay	0.1307	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_123000.WAV	11.0
250	Spectrogram 1	1	27584.0	27587.0	0	15000	Cordilleran Flycatcher	corfly	0.2549	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_124800.WAV	46.0
251	Spectrogram 1	1	27595.0	27598.0	0	15000	Cordilleran Flycatcher	corfly	0.1104	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_124800.WAV	57.0
252	Spectrogram 1	1	30425.0	30428.0	0	15000	Hairy Woodpecker	haiwoo	0.1557	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250630_173600.WAV	7.0
253	Spectrogram 1	1	35341.0	35344.0	0	15000	Brown Jay	brnjay	0.6225	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_104800.WAV	4.0
254	Spectrogram 1	1	35342.0	35345.0	0	15000	Brown Jay	brnjay	0.4776	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_104800.WAV	5.0
255	Spectrogram 1	1	35343.0	35346.0	0	15000	Brown Jay	brnjay	0.3422	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_104800.WAV	6.0
256	Spectrogram 1	1	35616.0	35619.0	0	15000	Spot-breasted Wren	spbwre1	0.1370	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111200.WAV	39.0
257	Spectrogram 1	1	35623.0	35626.0	0	15000	Spot-breasted Wren	spbwre1	0.1016	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111200.WAV	46.0
258	Spectrogram 1	1	35674.0	35677.0	0	15000	Spot-breasted Wren	spbwre1	0.1597	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	37.0
259	Spectrogram 1	1	35676.0	35679.0	0	15000	Spot-breasted Wren	spbwre1	0.1161	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	39.0
260	Spectrogram 1	1	35681.0	35684.0	0	15000	Spot-breasted Wren	spbwre1	0.1347	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	44.0
261	Spectrogram 1	1	35682.0	35685.0	0	15000	Spot-breasted Wren	spbwre1	0.1198	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	45.0
262	Spectrogram 1	1	35688.0	35691.0	0	15000	Spot-breasted Wren	spbwre1	0.1607	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	51.0
263	Spectrogram 1	1	35692.0	35695.0	0	15000	Spot-breasted Wren	spbwre1	0.1495	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	55.0
264	Spectrogram 1	1	35693.0	35696.0	0	15000	Spot-breasted Wren	spbwre1	0.1086	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_111800.WAV	56.0
265	Spectrogram 1	1	35697.0	35700.0	0	15000	Brown Jay	brnjay	0.2286	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	0.0
266	Spectrogram 1	1	35699.0	35702.0	0	15000	Brown Jay	brnjay	0.1527	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	2.0
267	Spectrogram 1	1	35701.0	35704.0	0	15000	Brown Jay	brnjay	0.1618	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	4.0
268	Spectrogram 1	1	35702.0	35705.0	0	15000	Brown Jay	brnjay	0.1915	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	5.0
269	Spectrogram 1	1	35703.0	35706.0	0	15000	Brown Jay	brnjay	0.2260	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	6.0
270	Spectrogram 1	1	35704.0	35707.0	0	15000	Brown Jay	brnjay	0.2234	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	7.0
271	Spectrogram 1	1	35705.0	35708.0	0	15000	Brown Jay	brnjay	0.4827	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	8.0
272	Spectrogram 1	1	35706.0	35709.0	0	15000	Brown Jay	brnjay	0.2650	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	9.0
273	Spectrogram 1	1	35707.0	35710.0	0	15000	Brown Jay	brnjay	0.4431	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	10.0
274	Spectrogram 1	1	35708.0	35711.0	0	15000	Brown Jay	brnjay	0.1763	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	11.0
275	Spectrogram 1	1	35710.0	35713.0	0	15000	Brown Jay	brnjay	0.1803	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	13.0
276	Spectrogram 1	1	35747.0	35750.0	0	15000	Brown Jay	brnjay	0.3589	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	50.0
277	Spectrogram 1	1	35748.0	35751.0	0	15000	Brown Jay	brnjay	0.1495	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	51.0
278	Spectrogram 1	1	35749.0	35752.0	0	15000	Brown Jay	brnjay	0.3308	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	52.0
279	Spectrogram 1	1	35750.0	35753.0	0	15000	Brown Jay	brnjay	0.1011	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	53.0
280	Spectrogram 1	1	35753.0	35756.0	0	15000	Brown Jay	brnjay	0.1419	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_112400.WAV	56.0
281	Spectrogram 1	1	35786.0	35789.0	0	15000	Brown Jay	brnjay	0.2711	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	29.0
282	Spectrogram 1	1	35787.0	35790.0	0	15000	Brown Jay	brnjay	0.2972	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	30.0
283	Spectrogram 1	1	35788.0	35791.0	0	15000	Brown Jay	brnjay	0.1573	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	31.0
284	Spectrogram 1	1	35789.0	35792.0	0	15000	Brown Jay	brnjay	0.1609	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	32.0
285	Spectrogram 1	1	35791.0	35794.0	0	15000	Brown Jay	brnjay	0.1952	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	34.0
286	Spectrogram 1	1	35792.0	35795.0	0	15000	Brown Jay	brnjay	0.1343	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	35.0
287	Spectrogram 1	1	35808.0	35811.0	0	15000	Brown Jay	brnjay	0.2785	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	51.0
288	Spectrogram 1	1	35812.0	35815.0	0	15000	Brown Jay	brnjay	0.1298	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	55.0
289	Spectrogram 1	1	35813.0	35816.0	0	15000	Brown Jay	brnjay	0.1542	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_113000.WAV	56.0
290	Spectrogram 1	1	36120.0	36123.0	0	15000	Brown Jay	brnjay	0.1770	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	3.0
291	Spectrogram 1	1	36133.0	36136.0	0	15000	Brown Jay	brnjay	0.3765	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	16.0
292	Spectrogram 1	1	36134.0	36137.0	0	15000	Brown Jay	brnjay	0.1279	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	17.0
293	Spectrogram 1	1	36135.0	36138.0	0	15000	Brown Jay	brnjay	0.4056	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	18.0
294	Spectrogram 1	1	36136.0	36139.0	0	15000	Brown Jay	brnjay	0.3686	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	19.0
295	Spectrogram 1	1	36137.0	36140.0	0	15000	Brown Jay	brnjay	0.4734	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	20.0
296	Spectrogram 1	1	36138.0	36141.0	0	15000	Brown Jay	brnjay	0.1768	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	21.0
297	Spectrogram 1	1	36139.0	36142.0	0	15000	Brown Jay	brnjay	0.2711	D:\recs10_11_07_2025\CAMP3\49588E5A3795EB5C_20250701_120600.WAV	22.0
